학원명,학원주소,Latitude,Longitude,가점척도,,,,,,,,,,,,,,,
한상철수학과학학원,대구광역시 달서구 월배로 193   2층~3층일부~4층 (상인동),35.8183446,128.534695,2,,,,,,,,,,,,,,,5
내친구피아노학원,대구광역시 달서구 송현로7길 9   화성파크드림상가 2221동 201호(상인동),35.8201412,128.5486356,2,,,,,,,,,,,,,,,10
프라즈마영재학원,"대구광역시 달서구 이곡동로 56 , 2층 (이곡동)",35.8548471,128.5124106,2,,,,,,,,,,,,,,,1
케이엘에이김상설토플토익어학원,"대구광역시 달서구 월곡로26길 15-5 , 2층 (상인동)",35.8090461,128.5491756,2,,,,,,,,,,,,,,,1
렉스외국어학원,"대구광역시 달서구 한실로 73 , 3층일부 (도원동)",35.8072337,128.5347467,2,,,,,,,,,,,,,,,2
송림과학학원,대구광역시 달서구 상인서로 103-6  리젠트프라자 604호 (상인동),35.8184011,128.5395945,2,,,,,,,,,,,,,,,2
소리숲피아노학원,대구광역시 달서구 상화로7길 30   2층 (진천동),35.8091445,128.5197474,2,,,,,,,,,,,,,,,2
가나독서실,대구광역시 달서구 용산로 220   5층 (용산동),35.8572042,128.5308637,2,,,,,,,,,,,,,,,2
리더스독서실,대구광역시 달서구 달구벌대로 1726-8   2층 (두류동),35.8556867,128.5721982,2,,,,,,,,,,,,,,,0
청담어학원,대구광역시 달서구 한들로 13   2~4층 (장기동),35.8481177,128.5290805,2,,,,,,,,,,,,,,,0
마스터영어학원,"대구광역시 달서구 월배로 135 , 3층 일부 (진천동)",35.8158055,128.529,2,,,,,,,,,,,,,,,13
엔플러스학원,"대구광역시 달서구 월배로11길 32 , 4층일부 (대천동)",35.8161519,128.5196315,2,,,,,,,,,,,,,,,4
에스티엔외국어학원,대구광역시 달서구 당산로 94   7층~6층 일부 (성당동),35.8458504,128.5447155,2,,,,,,,,,,,,,,,4
명성학원,대구광역시 남구 두류공원로 61   2층 (대명동),35.8425705,128.5711211,2,,,,,,,,,,,,,,,6
마르냇영수아카데미학원,대구광역시 남구 신촌길 10   3층 (봉덕동),35.8383409,128.5993725,2,,,,,,,,,,,,,,,1
라시움어학원,"대구광역시 달서구 조암남로 158 , 401호 (유천동)",35.8111009,128.5135358,2,,,,,,,,,,,,,,,4
더존회계정보처리학원,"대구광역시 달서구 달구벌대로 1664 , 4층 (감삼동)",35.8537703,128.5476447,2,,,,,,,,,,,,,,,8
앵커스쿨학원,대구광역시 달서구 성서로 420  성서메가타운 601호 (이곡동),35.8550472,128.5077873,2,,,,,,,,,,,,,,,
경문학원,대구광역시 달서구 용산로 236  옥전빌딩 3층 (용산동),35.858499,128.5309487,2,,,,,,,,,,,,,,,1
지앤비대명학원,대구광역시 남구 현충로 126   2~3층 (대명동),35.8440748,128.5803343,2,,,,,,,,,,,,,,,5
우리국어논술사회학원,대구광역시 달서구 월배로 180   6층 (상인동),35.817196,128.5335552,2,,,,,,,,,,,,,,,6
아너스학원,대구광역시 달서구 월배로 219   8층 (상인동),35.8191144,128.5371061,2,,,,,,,,,,,,,,,3
월드예술문화학원,대구광역시 남구 명덕로 178   2층 (대명동),35.8566109,128.5896706,2,,,,,,,,,,,,,,,11
프렌즈입시학원,대구광역시 달서구 이곡서로 66   5층 (이곡동),35.8545991,128.503926,2,,,,,,,,,,,,,,,0
페피음악학원,대구광역시 달서구 조암남로16길 6   5층 일부분 (월성동),35.8212337,128.5248052,2,,,,,,,,,,,,,,,5
참된수학진학원,"대구광역시 달서구 조암남로16길 4 , 5층 (월성동)",35.8211617,128.524974,2,,,,,,,,,,,,,,,5
아이스펀지잉글리쉬어학원,"대구광역시 달서구 조암남로32길 16 , 1층,2층,3층 (대천동)",35.8182698,128.517172,2,,,,,,,,,,,,,,,4
도원독서실,대구광역시 달서구 월곡로 107   2~3층 (도원동),35.8070308,128.5495645,2,,,,,,,,,,,,,,,10
월서지앤비외국어학원,대구광역시 달서구 월배로33길 104   2층 (월성동),35.8197136,128.5275895,2,,,,,,,,,,,,,,,0
이보영의토킹클럽장기어학원,대구광역시 달서구 달구벌대로 1524   2~3층 (감삼동),35.8533962,128.5468338,2,,,,,,,,,,,,,,,3
이혜정수학학원,"대구광역시 달서구 도원로동길 4-5 , 2층 (도원동)",35.8073704,128.5364328,2,,,,,,,,,,,,,,,6
에스엠(SM)영어학원,대구광역시 달서구 호산로27길 6   2층 (파호동),35.8522121,128.4772748,2,,,,,,,,,,,,,,,7
제카영어수학학원,대구광역시 달서구 진천로 56   4층 일부 (진천동),35.8121643,128.5228376,2,,,,,,,,,,,,,,,4
상인120클럽어학원,대구광역시 달서구 월배로 220   3층일부~ 4층 (상인동),35.8185833,128.5375551,2,,,,,,,,,,,,,,,4
그린독서실,대구광역시 달서구 용산로 232   5층 (용산동),35.8582869,128.5310126,2,,,,,,,,,,,,,,,11
새2세미술학원,대구광역시 달서구 호산로29길 93   1층 (파호동),35.8524668,128.4760142,2,,,,,,,,,,,,,,,0
강산독서실,대구광역시 달서구 한실로 93   5층 (도원동),35.8070095,128.5369227,2,,,,,,,,,,,,,,,1
델타수학학원,대구광역시 달서구 장기로 253   2층 (장기동),35.8433564,128.5326566,2,,,,,,,,,,,,,,,0
성당머리맑음독서실,대구광역시 달서구 구마로 221  7층 (성당동),35.8374621,128.5521453,2,,,,,,,,,,,,,,,1
위니드수학학원,"대구광역시 달서구 이곡공원로 42 , 4층일부(이곡동) (이곡동)",35.8550359,128.5120896,2,,,,,,,,,,,,,,,0
본투비영어학원,"대구광역시 달서구 조암로 17 , 5층일부 (월성동)",35.8234274,128.522399,2,,,,,,,,,,,,,,,1
그린벨독서실,대구광역시 남구 신촌길 10   2층 (봉덕동),35.8383409,128.5993725,2,,,,,,,,,,,,,,,8
김정인발레무용학원,대구광역시 남구 명덕로 204   4층 (대명동),35.8566023,128.5923421,2,,,,,,,,,,,,,,,0
전철수학에스투에스과학학원,대구광역시 달서구 상인서로 103-6  리젠트프라자 4층 (상인동),35.8184011,128.5395945,2,,,,,,,,,,,,,,,1
늘푸른독서실,대구광역시 달서구 학산남로 6   5층 (상인동),35.823276,128.5336247,2,,,,,,,,,,,,,,,5
엘씨아이어학원,"대구광역시 달서구 한들로 15 , 2층 (장기동)",35.8481132,128.5288824,2,,,,,,,,,,,,,,,0
학림수학학원,대구광역시 달서구 월서로 46   3층 (월성동),35.8200208,128.5298679,2,,,,,,,,,,,,,,,14
이티원에이수학학원,"대구광역시 달서구 조암로10길 5 , 메이플 빌딩, 303호 (월성동)",35.8245926,128.5244654,2,,,,,,,,,,,,,,,3
상인황샘영어학원,대구광역시 달서구 월배로 180   6층 (상인동),35.817196,128.5335552,2,,,,,,,,,,,,,,,2
김샘학원,"대구광역시 달서구 조암로 39 , 401호, 402호 (월성동)",35.8243332,128.5258758,2,,,,,,,,,,,,,,,3
스놉스터디상인센터독서실,"대구광역시 달서구 상인서로 103-6 , 601호일부,602호 (상인동, 리젠트프라자)",35.8185521,128.5397297,2,,,,,,,,,,,,,,,6
헤럴드어학원,대구광역시 달서구 호산로 141   3~4층 (파호동),35.8524722,128.4778144,2,,,,,,,,,,,,,,,0
민사관입시학원,"대구광역시 남구 두류공원로 19 , 4층 (대명동)",35.840194,128.5746518,2,,,,,,,,,,,,,,,3
뉴스터디수학학원,대구광역시 달서구 월서로 28   2층 (상인동),35.8205892,128.5317951,2,,,,,,,,,,,,,,,2
씨앤에스어학원,"대구광역시 남구 큰골2길 14 , 1층, 2층 (대명동)",35.83656,128.5787499,2,,,,,,,,,,,,,,,4
상인스카이독서실,대구광역시 달서구 월배로 180   11층 (상인동),35.817196,128.5335552,2,,,,,,,,,,,,,,,8
장기감삼참조은독서실,대구광역시 달서구 장기로 243   5층 (장기동),35.8433615,128.5337503,2,,,,,,,,,,,,,,,0
청문재오르마수학과학학원,"대구광역시 달서구 한들로 21 , 3층 (장기동)",35.8481248,128.5282724,2,,,,,,,,,,,,,,,0
개념수학학원,대구광역시 달서구 진천로 56   4층 (진천동),35.8137539,128.5247283,2,,,,,,,,,,,,,,,5
용산하늘교육학원,대구광역시 달서구 평리로 42   2층 (용산동),35.8585097,128.5291418,2,,,,,,,,,,,,,,,4
매쓰온매쓰학원,대구광역시 달서구 이곡동로 25   3층 (이곡동),35.8542564,128.5103597,2,,,,,,,,,,,,,,,6
해냄독서실,대구광역시 달서구 진천로 56   외 필지 5층 (진천동),35.8137539,128.5247283,2,,,,,,,,,,,,,,,2
명문독서실,대구광역시 달서구 장기로 246   5층 (장기동),35.8437949,128.533564,2,,,,,,,,,,,,,,,0
독학인학원,"대구광역시 달서구 월배로 175 , 10층 (상인동)",35.8175889,128.5327578,2,,,,,,,,,,,,,,,0
지식윈학원,"대구광역시 달서구 장기로 88-2 , 3층 (성당동)",35.8436846,128.5510194,2,,,,,,,,,,,,,,,5
엔닷잉글리쉬학원,"대구광역시 남구 명덕로68길 80 , 1,2층 (이천동, 제니퍼입시학원)",35.8515649,128.6055256,2,,,,,,,,,,,,,,,2
케이엔유수학학원,"대구광역시 달서구 조암남로 38 , 5층 일부 (월성동)",35.8219164,128.5286156,2,,,,,,,,,,,,,,,3
아르떼피아노음악학원,대구광역시 달서구 선원남로 113   201.203호 (이곡동),35.8574826,128.5092171,2,,,,,,,,,,,,,,,5
사이언스플러스유채영의수학과학학원,대구광역시 달서구 월배로 169   4층 (진천동),35.8172934,128.532312,2,,,,,,,,,,,,,,,2
월성참조은독서실,대구광역시 달서구 학산로 16   월성우방코아 401.402.403호 4층 (월성동),35.8269498,128.5316007,2,,,,,,,,,,,,,,,4
빼어날수영어수학학원,"대구광역시 달서구 상화로62길 11 , 3층,4층 (도원동)",35.8076019,128.5480592,2,,,,,,,,,,,,,,,0
종로학원하늘교육성서학원,"대구광역시 달서구 이곡공원로 36 , 5층 (이곡동)",35.8550442,128.5114121,2,,,,,,,,,,,,,,,2
차앤리음악학원,대구광역시 달서구 조암남로16길 19   코오롱하늘채아파트 상가 1동 202호 2층 (월성동),35.8211195,128.5228832,2,,,,,,,,,,,,,,,2
지앤비어학원,대구광역시 달서구 계대동문로 110   5층일부 (이곡동),35.8550612,128.5044128,2,,,,,,,,,,,,,,,4
대제학영어수학학원,대구광역시 달서구 이곡동로 71   4층 (이곡동),35.8544718,128.510588,2,,,,,,,,,,,,,,,2
세림학원,"대구광역시 달서구 월배로 14 , 2층,3층 (진천동)",35.8191488,128.530172,2,,,,,,,,,,,,,,,4
명장학원,"대구광역시 달서구 월배로 216 , 2층 (상인동)",35.8184635,128.5371371,2,,,,,,,,,,,,,,,24
대명프라임영수학원,대구광역시 남구 대명역1길 49   1층 (대명동),35.8387623,128.5673324,2,,,,,,,,,,,,,,,5
집현전영수학원,대구광역시 달서구 구마로39길 38   2층 일부 (성당동),35.8389627,128.5490264,2,,,,,,,,,,,,,,,5
조은정보처리전산회계학원,"대구광역시 남구 중앙대로49길 15 , 3,4층 (대명동)",35.8552918,128.5895766,2,,,,,,,,,,,,,,,3
지앤비영어용산죽전학원,대구광역시 달서구 용산로 230   3층301~304호 (용산동),35.858055,128.5308616,2,,,,,,,,,,,,,,,2
으뜸독서실,대구광역시 달서구 구마로39길 38   4층 (성당동),35.8389627,128.5490264,2,,,,,,,,,,,,,,,4
제이비플래넛실용음악학원,대구광역시 남구 계명중앙1길 28   1층 (대명동),35.856087,128.5813917,2,,,,,,,,,,,,,,,0
성당지1230학원,대구광역시 달서구 장기로 174   4층 (감삼동),35.8437384,128.5413635,2,,,,,,,,,,,,,,,2
와이엠입시학원,대구광역시 달서구 상원로 128   5층 (상인동),35.8198536,128.5307997,2,,,,,,,,,,,,,,,7
로고스수학학원,"대구광역시 달서구 당산로 94 , 3층 (성당동)",35.8458504,128.5447155,2,,,,,,,,,,,,,,,5
공결대어학원,대구광역시 달서구 장기로 174   5층 (감삼동),35.8437384,128.5413635,2,,,,,,,,,,,,,,,9
뮤직앤스케치음악학원,대구광역시 달서구 달서대로 41   화성파크드림A상가 111동203호~204호 (유천동),35.8130523,128.5104826,2,,,,,,,,,,,,,,,6
잉글리쉬탑영어학원,대구광역시 달서구 이곡공원로 18   5층일부 (이곡동),35.8550581,128.5094304,2,,,,,,,,,,,,,,,2
케이엘에이독서실,대구광역시 달서구 월곡로26길 15-5   3층 (상인동),35.8090461,128.5491756,2,,,,,,,,,,,,,,,1
미믹킹어학원,"대구광역시 달서구 진천로 75-26 , 4층,5층 (진천동)",35.8121643,128.5228376,2,,,,,,,,,,,,,,,0
바헨음악학원,대구광역시 달서구 도원로 45   3층 301호 (도원동),35.8054156,128.537411,2,,,,,,,,,,,,,,,1
이지은음악학원,대구광역시 달서구 장기로 194-3   2층 (감삼동),35.8509648,128.5421731,2,,,,,,,,,,,,,,,1
아리수벨리퀸즈학원,대구광역시 달서구 이곡동로 29   3층 (이곡동),35.8542824,128.5108237,2,,,,,,,,,,,,,,,1
이투어학원,대구광역시 달서구 이곡동로 37   5층 (이곡동),35.8542369,128.5115608,2,,,,,,,,,,,,,,,1
리더스학원,대구광역시 달서구 당산로 101   2층 (감삼동),35.8465782,128.5446253,2,,,,,,,,,,,,,,,8
월성한상철수학학원,"대구광역시 달서구 조암로 24 , 203호, 502호 (월성동)",35.8234274,128.522399,2,,,,,,,,,,,,,,,2
김용진어학원,"대구광역시 달서구 이곡공원로 26 , 8층,5층일부 (이곡동)",35.8549491,128.5102645,2,,,,,,,,,,,,,,,11
수앤과학원,대구광역시 달서구 용산서로 10   3층 (용산동),35.8577921,128.5295733,2,,,,,,,,,,,,,,,11
엠에이에스수학과학학원,"대구광역시 달서구 한들로 13 , 6층 (장기동)",35.8481177,128.5290805,2,,,,,,,,,,,,,,,1
에이프릴어학원,대구광역시 달서구 월배로 147   6층 (진천동),35.8188412,128.530627,2,,,,,,,,,,,,,,,5
청담어학원상인브랜치학원,대구광역시 달서구 월배로 147   성원빌딩7층 (진천동),35.8117444,128.5255358,2,,,,,,,,,,,,,,,5
리움음악학원,대구광역시 달서구 대명천로38길 13   2층 (본리동),35.8414031,128.5393706,2,,,,,,,,,,,,,,,7
맨하탄음악학원,대구광역시 달서구 한들로 55   2층 초록나라203호 (장기동),35.8457471,128.529108,2,,,,,,,,,,,,,,,2
스랍음악학원,"대구광역시 달서구 장기로 125-21 , 401호 (성당동,성당포스코더샵상가)",35.8422622,128.5478901,2,,,,,,,,,,,,,,,1
리시움수학학원,"대구광역시 달서구 한실로 75 , 5층일부 (도원동)",35.8078845,128.5326926,2,,,,,,,,,,,,,,,1
뮤직팩토리음악학원,대구광역시 달서구 장기로 125-21  더샵상가 204호 (성당동),35.8414762,128.5471253,2,,,,,,,,,,,,,,,2
월성소리엘음악학원,"대구광역시 달서구 조암로6길 20 , 1동 205호,206호,207호 (월성동, 월성푸르지오상가)",35.8276897,128.526564,2,,,,,,,,,,,,,,,4
웨일즈어학원,대구광역시 달서구 계대동문로 98   6층 (이곡동),35.8551793,128.503117,2,,,,,,,,,,,,,,,4
줄리아드피아노학원,대구광역시 남구 희망로 19   3층 (이천동),35.8479619,128.6007656,2,,,,,,,,,,,,,,,2
대곡머리맑음독서실,대구광역시 달서구 도원로 14   5층 (도원동),35.808544,128.535613,2,,,,,,,,,,,,,,,2
슈만앤클라라음악학원,대구광역시 달서구 달서대로 65-25   4층 (유천동),35.8154987,128.5138038,2,,,,,,,,,,,,,,,0
삼성수학영어학원,대구광역시 달서구 달서대로 65-25   5층 (유천동),35.8147467,128.5242038,2,,,,,,,,,,,,,,,1
레오다빈치미술학원,대구광역시 달서구 조암남로16길 6   5층 (월성동),35.8212337,128.5248052,2,,,,,,,,,,,,,,,3
학림원최강국어논술학원,대구광역시 달서구 이곡동로 69   3층 (이곡동),35.8544789,128.5108161,2,,,,,,,,,,,,,,,2
정우독서실,대구광역시 남구 현충로25길 65   1~2층 (대명동),35.8445719,128.5764922,2,,,,,,,,,,,,,,,5
카이스트음악학원,"대구광역시 달서구 장기로 167 , 223동 202호, 214호, 215호,302호 (본리동, 성당 래미안 이편한세상)",35.8415642,128.5402251,2,,,,,,,,,,,,,,,0
아트스토리미술학원,대구광역시 달서구 장기로 127   외 5필지2층 성당래미안e편한세상 223동 211호 (성당동),35.8422994,128.5458674,2,,,,,,,,,,,,,,,11
예정플로랄디자인학원,"대구광역시 남구 두류공원로 36 , 2층(대명동) (대명동)",35.8414387,128.5737143,2,,,,,,,,,,,,,,,2
효음피아노음악학원,대구광역시 달서구 한들로 70   2층 장기파랑새마을상가 20동 204호 (장기동),35.8453543,128.5268969,2,,,,,,,,,,,,,,,7
베델피아노학원,대구광역시 남구 봉덕초등길 23   3층 (봉덕동),35.8386914,128.597407,2,,,,,,,,,,,,,,,1
와이이피영어학원,"대구광역시 달서구 조암남로 70 , 4층, 6층 (월성동)",35.8209169,128.5255147,2,,,,,,,,,,,,,,,1
에이엘에스아리수학원,대구광역시 남구 효성로 52   3층 (봉덕동),35.8379936,128.5990677,2,,,,,,,,,,,,,,,7
꿀수학학원,대구광역시 달서구 조암남로 52   3층 (월성동),35.8213917,128.5272199,2,,,,,,,,,,,,,,,4
엔젤음악학원,대구광역시 남구 효성로 52   2층일부 (봉덕동),35.8379936,128.5990677,2,,,,,,,,,,,,,,,1
박윤정수학과학학원,"대구광역시 달서구 월서로 45 , 3층, 4층 (진천동)",35.8197511,128.5301173,2,,,,,,,,,,,,,,,2
우창리더스학원,대구광역시 달서구 성서서로 377   3층 (신당동),35.8588287,128.4996757,2,,,,,,,,,,,,,,,7
서대구정상어학원,"대구광역시 달서구 장기로 265 , 5층 (장기동)",35.8433472,128.5312728,2,,,,,,,,,,,,,,,3
한솔플러스수학학원,대구광역시 달서구 한실로 97   4층 (도원동),35.8069661,128.5373562,2,,,,,,,,,,,,,,,4
레닌그라드피아노음악학원,대구광역시 달서구 한들로 36   2층 (장기동),35.8475043,128.5267395,2,,,,,,,,,,,,,,,8
피디이주니어입시학원,대구광역시 남구 봉덕공원길 5 (봉덕동),35.841964,128.6057161,2,,,,,,,,,,,,,,,1
와이즈멘토영어학원,대구광역시 달서구 한실로 93   4층 (도원동),35.8070095,128.5369227,2,,,,,,,,,,,,,,,1
칸영재입시학원,"대구광역시 달서구 월배로 134 , 2층 (진천동)",35.8147953,128.5262855,2,,,,,,,,,,,,,,,2
도경서예학원,"대구광역시 남구 중앙대로51길 50 , 1층 (대명동)",35.856276,128.5877494,2,,,,,,,,,,,,,,,5
에스디아이토피아어학원,대구광역시 달서구 월서로 20   5~6층 (상인동),35.8208626,128.5325218,2,,,,,,,,,,,,,,,1
아름소리음악학원,대구광역시 달서구 월서로3길 15   2층 (상인동),35.8202684,128.534812,2,,,,,,,,,,,,,,,10
