사업장명,소재지전체주소,Latitude,Longitude
텐텐동전노래연습장,대구광역시 서구 중리동 113-11번지 2층,35.86317,128.5530554
뮤직노래연습장,대구광역시 서구 내당동 886-2번지 지상2층,35.8630841,128.5712051
한솔노래연습장,대구광역시 서구 내당동 410-11번지 지하,35.8603257,128.5449064
낙화노래연습장,대구광역시 서구 비산동 1104-58번지,35.8845349,128.5728321
팡팡노래연습장,대구광역시 서구 내당동 418-6번지,35.8578082,128.5469076
청산노래연습장,대구광역시 서구 평리동 650-14번지,35.8794712,128.5612202
그래미노래연습장,대구광역시 서구 내당동 410-13번지,35.8606458,128.5460679
앙코르노래연습장,대구광역시 서구 비산동 503-26번지,35.8762016,128.5714598
꾀꼬리노래연습장,대구광역시 서구 비산동 262-2번지,35.8699219,128.5713117
쏭쏭노래연습장,대구광역시 서구 비산동 1368-7번지,35.8855525,128.5576978
열광노래연습장,대구광역시 서구 내당동 1-50번지,35.8663194,128.566933
황제노래연습장,대구광역시 서구 내당동 925-8번지,35.8666088,128.5688242
환희노래연습장,대구광역시 서구 비산동 387-3번지 지하1층,35.8733197,128.5707824
신로타리노래연습장,대구광역시 서구 비산동 557-7번지,35.8800977,128.5707646
한성노래연습장,대구광역시 서구 비산동 349-3번지,35.8723487,128.5676138
아리랑노래연습장,대구광역시 서구 비산동 1223-1번지 (3층),35.8878187,128.564974
대박 노래연습장,대구광역시 서구 내당동 417-28번지,35.8597034,128.5463648
연다라노래연습장,대구광역시 서구 평리동 1489-2번지,35.875022,128.5529296
영노래연습장,대구광역시 서구 내당동 239-18번지,35.8631616,128.5573914
만남노래연습장,대구광역시 서구 비산동 895-2번지,35.8844197,128.5582636
골든벨노래연습장,대구광역시 서구 내당동 356-2번지,35.8595321,128.5499443
친구노래연습장,대구광역시 서구 평리동 1310-10번지,35.8643866,128.5593222
싱글벙글노래연습장,대구광역시 서구 비산동 1002-9번지,35.8848475,128.5658478
일번지노래연습장,대구광역시 서구 비산동 1033-31번지,35.8882241,128.5690286
놀이터노래연습장,대구광역시 서구 평리동 1368-6번지,35.8682283,128.5559597
스페샬노래연습장,대구광역시 서구 내당동 66-1번지,35.8601449,128.5618568
스타노래연습장,대구광역시 서구 평리동 1094-14번지 지하,35.8717675,128.5552325
와룡노래연습장,대구광역시 서구 평리동 1485-1번지,35.8743514,128.5493834
앗싸노래연습장,대구광역시 서구 비산동 1240-5번지,35.8874088,128.5637915
저녘노을노래연습장,대구광역시 서구 내당동 410-3번지,35.8600896,128.5443014
쇼킹노래연습장,대구광역시 서구 비산동 1760-6번지,35.8919053,128.5525596
K2 노래연습장,대구광역시 서구 평리동 1046-10번지 지하1층,35.8756742,128.5655777
벤처노래연습장,대구광역시 서구 비산동 303-17번지,35.8684151,128.5712677
신바람노래연습장,대구광역시 서구 내당동 360-1번지,35.8591214,128.5469055
쟁반노래연습장,대구광역시 서구 비산동 927번지 2층,35.8856758,128.561615
칼라노래연습장,대구광역시 서구 비산동 1033-1번지,35.8877596,128.5696599
부엉이노래연습장,대구광역시 서구 평리동 1219-10번지,35.8705924,128.5596582
탤런트노래연습장,대구광역시 서구 평리동 723-7번지,35.8757395,128.5556522
오아시스노래연습장,대구광역시 서구 평리동 1086-14번지,35.8728109,128.5553151
파랑새노래연습장,대구광역시 서구 비산동 452-8번지,35.8758216,128.5698734
경아노래연습장,대구광역시 서구 중리동 1082-5번지,35.8683042,128.5440896
희빈궁노래연습장,대구광역시 서구 비산동 1192-35번지 지하1층,35.8846327,128.5731153
독도노래연습장,대구광역시 서구 비산동 1240-14번지,35.887179,128.5639583
까치노래연습장,대구광역시 서구 평리동 1481-34번지,35.8739525,128.5473319
불티나노래연습장,대구광역시 서구 내당동 66-11번지,35.8603676,128.5626112
신바람노래연습장,대구광역시 서구 내당동 218-22번지,35.860065,128.5615927
까치노래연습장,대구광역시 서구 비산동 338-2번지,35.8719527,128.5690052
한마음노래연습장,대구광역시 서구 평리동 678-8번지,35.877565,128.5590826
솔밭노래연습장,대구광역시 서구 중리동 711-19번지,35.8572924,128.5445779
나가수 노래연습장,대구광역시 서구 평리동 719-1번지 지하1층,35.8697121,128.5525915
스타 노래연습장,대구광역시 서구 평리동 635-15번지 지하 1,35.8779658,128.5593313
광명노래연습장,대구광역시 서구 내당동 411-39번지,35.8604787,128.5461354
송림노래연습장,대구광역시 서구 비산동 27-17번지 지상2층,35.8784723,128.5746147
풀노래연습장,대구광역시 서구 비산동 535-4번지,35.8792975,128.5718641
썬노래연습장,대구광역시 서구 내당동 184-5번지,35.860346,128.5618172
축제노래연습장,대구광역시 서구 평리동 1349-1번지,35.8667094,128.5565824
귀빈노래연습장,대구광역시 서구 내당동 424-27번지,35.8561992,128.5451594
풀노래연습장,대구광역시 서구 평리동 1097-2번지,35.8716405,128.564301
미소노래연습장,대구광역시 서구 내당동 221-1번지 2층,35.8591695,128.5574387
더 노래연습장,대구광역시 서구 평리동 1366-2번지 (3층),35.8677513,128.5558002
센스노래연습장,대구광역시 서구 평리동 1359-13번지,35.8643027,128.5589452
임정길노래연습장,대구광역시 서구 중리동 1136-39번지 지하1층,35.8623582,128.5440888
사차원노래연습장,대구광역시 서구 비산동 285-5번지,35.8675156,128.5712623
백조노래연습장,대구광역시 서구 평리동 1489-7번지,35.8751532,128.5537921
에쿠스노래연습장,대구광역시 서구 평리동 1492-22번지 (지하1층),35.8744824,128.5546135
올인노래연습장,대구광역시 서구 평리동 1487-5번지,35.874594,128.5509266
크리스탈노래연습장,대구광역시 서구 비산동 1032-1번지 지하1층,35.8876216,128.5698771
태양노래연습장,대구광역시 서구 비산동 1230-14번지,35.889192,128.5640811
체인지노래연습장,대구광역시 서구 평리동 657-13번지 2층,35.8797381,128.5667662
은하수노래연습장,대구광역시 서구 내당동 417-36번지 지하1층,35.8595618,128.5463904
쟁반2 노래연습장,대구광역시 서구 비산동 927번지 3층,35.8857422,128.5616731
쿨노래연습장,대구광역시 서구 비산동 493-9번지,35.8761354,128.5698413
주연노래연습장,대구광역시 서구 내당동 886-17번지,35.8630456,128.5707696
로얄노래연습장,대구광역시 서구 평리동 1491-1번지 지하 1층,35.8697121,128.5525915
어머나노래연습장,대구광역시 서구 원대동1가 147번지,35.8842114,128.5737734
송송,대구광역시 서구 내당동 244-2번지 1층,35.8625892,128.5568238
시안노래연습장,대구광역시 서구 평리동 1403-3번지,35.8683816,128.5547781
도쿄노래연습장,대구광역시 서구 중리동 33-4번지 지하1층,35.8693197,128.5504981
푸르지오노래연습장,대구광역시 서구 평리동 1224-21번지,35.8672532,128.5600034
고향노래연습장,대구광역시 서구 평리동 1116-12번지,35.867059,128.5637503
센스노래연습장,대구광역시 서구 비산동 286-12번지 지하1층,35.8673391,128.57124
바로크노래연습장,대구광역시 서구 평리동 683-9번지,35.8758052,128.5580093
파라오노래연습장,대구광역시 서구 중리동 113-9번지,35.8632113,128.5532794
런던노래연습장,대구광역시 서구 비산동 312-1번지,35.8702317,128.5707979
환타지아노래연습장,대구광역시 서구 평리동 1100-6번지 지하1층,35.8713755,128.5637322
광림노래연습장,대구광역시 서구 원대동3가 1431-9번지,35.884813,128.5738774
환빈노래연습장,대구광역시 서구 평리동 1367-8번지 지하1층,35.8668857,128.5562714
양지노래연습장,대구광역시 서구 평리동 1412-5번지,35.8653608,128.5548744
쌈바노래연습장,대구광역시 서구 중리동 37-8번지,35.8695828,128.5518786
칸노래연습장,대구광역시 서구 평리동 1032-8번지 지하1층,35.874785,128.5552535
황제노래연습장,대구광역시 서구 내당동 63-22번지,35.8604867,128.5648852
그랜드노래연습장,대구광역시 서구 평리동 658-1번지,35.8791368,128.5656311
홈런노래연습장,대구광역시 서구 평리동 1540-21번지,35.8704469,128.5468294
차노래연습장,대구광역시 서구 평리동 656-4번지,35.8803348,128.5669399
만남노래연습장,대구광역시 서구 내당동 890-5번지,35.8616405,128.568864
?노래연습장,대구광역시 서구 내당동 13-27번지 지하1층,35.8610597,128.5641685
대평노래연습장,대구광역시 서구 평리동 675-15번지,35.8785026,128.5590316
팡팡노래연습장,대구광역시 서구 평리동 1086-1번지 2층,35.8697121,128.5525915
샵(#)노래연습장,대구광역시 서구 평리동 1217-2번지,35.8711679,128.5601406
신세계노래연습장,대구광역시 서구 비산동 2426번지,35.8787209,128.5770895
21세기노래연습장,대구광역시 서구 비산동 1012-3번지 지하 1층,35.8867968,128.5645603
쉬리노래연습장,대구광역시 서구 평리동 620-24번지,35.8754652,128.553761
오페라노래연습장,대구광역시 서구 내당동 458-52번지,35.855325,128.5498854
킹노래연습장,대구광역시 서구 비산동 71-17번지 2층,35.878618,128.573928
뉴오스카노래연습장,대구광역시 서구 비산동 501-5번지,35.8759718,128.5714626
톡톡노래연습장,대구광역시 서구 비산동 1104-42번지,35.8844873,128.572999
올레노래연습장,대구광역시 서구 평리동 1188-27번지,35.8707971,128.5629175
세종노래연습장,대구광역시 서구 평리동 1334-11번지 (2층),35.8706817,128.5576988
제일노래연습장,대구광역시 서구 평리동 1407-4번지,35.8658338,128.5555078
진행중노래연습장,대구광역시 서구 비산동 996-1번지,35.8868157,128.5641816
리치노래연습장,대구광역시 서구 평리동 1335-6번지 2층,35.8705918,128.5570758
동경 노래연습장,대구광역시 서구 비산동 288-31번지,35.8669123,128.5686746
뿌리노래연습장,대구광역시 서구 비산동 2008-190번지,35.8863535,128.5526938
은하노래연습장,대구광역시 서구 평리동 1493-29번지,35.873664,128.5546134
골든노래연습장,대구광역시 서구 평리동 766-4번지,35.8797372,128.5677142
동양노래연습장,대구광역시 서구 내당동 455-1번지 2층,35.8578384,128.5474071
테마노래연습장,대구광역시 서구 평리동 1334-5번지,35.8708526,128.5583677
청실홍실노래연습장,대구광역시 서구 평리동 1224-7번지,35.8665683,128.5601813
산천노래연습장,대구광역시 서구 평리동 1526-26번지,35.8701799,128.5521894
신바람노래연습장,대구광역시 서구 내당동 248-5번지,35.863234,128.5557842
둥지노래연습장,대구광역시 서구 평리동 1359-10번지,35.8642063,128.5585481
너구리노래연습장,대구광역시 서구 중리동 1136-28번지,35.8626061,128.5434848
제2늘노래연습장,대구광역시 서구 내당동 221-4번지 지상1층,35.8591695,128.5574387
영화노래연습장,대구광역시 서구 비산동 1303-5번지 2층,35.8887131,128.5601046
수연노래연습장,대구광역시 서구 평리동 1365-2번지 지하1층,35.8664642,128.5559994
모노노래연습장,대구광역시 서구 평리동 1311-17번지,35.8646689,128.5604326
벅스 노래연습장,대구광역시 남구 이천동 757-7번지 (희망로 20),35.8475986,128.6009522
당근 노래연습장,대구광역시 남구 봉덕동 561-1번지 (중앙대로22길 180-1),35.8419821,128.6039075
방앗간 노래연습장,대구광역시 남구 봉덕동 920-16번지 (중앙대로22길 248),35.8416625,128.6041895
콜 노래연습장,대구광역시 남구 봉덕동 1630번지 앞산힐스테이트상가 101-1동 102호,35.840134,128.6020288
띵동동전노래연습장,대구광역시 남구 대명동 42-1번지,35.845255,128.5898909
스타 노래연습장,대구광역시 남구 대명동 175-1번지 외 2필지(대명로 281),35.8439236,128.5869829
탑보이스동전노래연습장,대구광역시 남구 이천동 206-99번지,35.8539762,128.6060001
뉴아리랑 노래연습장,대구광역시 남구 대명동 1591-18번지 (대명로 27-3),35.8386773,128.5604811
짱 노래연습장,대구광역시 남구 대명동 3048-34번지 (두류공원로19길 8-4),35.8447225,128.5685228
무쏘 노래연습장,대구광역시 남구 대명동 1650-27번지 (두류공원로 48),35.8422225,128.5726451
연출 노래연습장,대구광역시 남구 이천동 184-22번지 (대봉로38길 15),35.8549291,128.6034532
진주노래연습장,대구광역시 남구 봉덕동 1626-3번지 (대봉로 87),35.8467786,128.6039637
벤츠 노래연습장,대구광역시 남구 봉덕동 504-19번지 (봉덕로9길 105),35.8494233,128.5974388
